scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,allDistrict
allDistrict_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,allDistrict
allDistrict_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,allDistrict
allDistrict_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,allDistrict
allDistrict_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,allDistrict
allDistrict_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,allDistrict
allDistrict_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,allDistrict
allDistrict_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,allDistrict
allDistrict_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,allDistrict
allDistrict_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,allDistrict
allDistrict_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,allDistrict
allDistrict_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,allDistrict
allDistrict_who030718_v2,casesAverted,2018,1025.1693009033875,1024.6357999510826,1012.043769108321,1042.1188298270868,allDistrict
allDistrict_who030718_v2,casesAverted,2019,3044.224755099558,3042.6306758944984,3005.2105454946786,3094.5579883610276,allDistrict
allDistrict_who030718_v2,casesAverted,2020,6006.763008505193,6003.596149616896,5929.701080899834,6106.082614687359,allDistrict
allDistrict_who030718_v2,casesAverted,2021,9820.490588062257,9815.275539795328,9694.361194030542,9982.875337433694,allDistrict
allDistrict_who030718_v2,casesAverted,2022,14344.979743355241,14337.303975122622,14160.51959943204,14582.189351596946,allDistrict
allDistrict_who030718_v2,casesAverted,2023,19316.19119602961,19305.76874511817,19067.479523688442,19635.621407828567,allDistrict
allDistrict_who030718_v2,casesAverted,2024,24734.950377231296,24721.487291366717,24416.02705110434,25144.012352242524,allDistrict
allDistrict_who030718_v2,casesAverted,2025,30602.11428098467,30585.308222430547,30206.918623903377,31108.234798950416,allDistrict
allDistrict_who030718_v2,casesAverted,2026,36918.568048250265,36898.10875962783,36441.01155257693,37529.19010930029,allDistrict
allDistrict_who030718_v2,casesAverted,2027,43685.22337158432,43660.79247996337,43119.18776788549,44407.80770181466,allDistrict
allDistrict_who030718_v2,casesAverted,2028,50903.01669243234,50874.28709505994,50242.336685566406,51745.04026184709,allDistrict
allDistrict_who030718_v2,casesAverted,2029,58572.90589629376,58539.542499292016,57811.37195825673,59541.86474313017,allDistrict
allDistrict_who030718_v2,casesAverted,2030,66695.86948663878,66657.52880221115,65827.22597982355,67799.27699976375,allDistrict
allDistrict_who030718_v2,casesAverted,2031,72576.75508947014,72534.79322649696,71630.49168106912,73777.50491024471,allDistrict
allDistrict_who030718_v2,casesAverted,2032,76441.23760484482,76396.88481157213,75443.91860755086,77705.95651343514,allDistrict
allDistrict_who030718_v2,casesAverted,2033,78594.9216571199,78549.22942523469,77569.12063397726,79895.29186648042,allDistrict
allDistrict_who030718_v2,casesAverted,2034,79435.33475292276,79389.11613836196,78398.404949965,80749.61724109115,allDistrict
allDistrict_who030718_v2,casesAverted,2035,79435.33460587921,79389.11615899116,78398.40470885443,80749.6176183071,allDistrict
allDistrict_who030718_v2,dalysAverted,2018,937.6106526633537,936.329227036511,929.7645981971822,944.6750196312242,allDistrict
allDistrict_who030718_v2,dalysAverted,2019,2783.8935678373127,2780.0912193043255,2760.613613209195,2804.894115848922,allDistrict
allDistrict_who030718_v2,dalysAverted,2020,5492.395502109264,5484.89905268229,5446.485394212941,5533.880907650024,allDistrict
allDistrict_who030718_v2,dalysAverted,2021,9045.880343184526,9035.511268360286,8973.733998725429,9116.412577530165,allDistrict
allDistrict_who030718_v2,dalysAverted,2022,13260.493645325536,13246.90492806994,13156.962315418445,13366.34967790698,allDistrict
allDistrict_who030718_v2,dalysAverted,2023,17890.05808650911,17872.816838653638,17752.522330230226,18034.79275830041,allDistrict
allDistrict_who030718_v2,dalysAverted,2024,22934.86727545094,22913.770357594505,22759.543312280693,23122.30488863361,allDistrict
allDistrict_who030718_v2,dalysAverted,2025,28395.451023346497,28370.31479934014,28179.360043576253,28629.476562609932,allDistrict
allDistrict_who030718_v2,dalysAverted,2026,34802.637969032716,34775.61536973737,34537.951013448,35106.26145611315,allDistrict
allDistrict_who030718_v2,dalysAverted,2027,41663.86311586987,41636.0880138722,41348.5500383466,42043.57242017202,allDistrict
allDistrict_who030718_v2,dalysAverted,2028,48980.656246998755,48952.48291133954,48611.05691764766,49442.352972598994,allDistrict
allDistrict_who030718_v2,dalysAverted,2029,56753.46825141461,56725.569087472475,56327.5100346065,57303.01149568321,allDistrict
allDistrict_who030718_v2,dalysAverted,2030,64983.637728342495,64956.13234643003,64497.37880398816,65626.78066760226,allDistrict
allDistrict_who030718_v2,dalysAverted,2031,71779.32225812673,71750.48861409741,71238.3611787221,72506.4500403097,allDistrict
allDistrict_who030718_v2,dalysAverted,2032,76242.18061743208,76214.93066659234,75667.1141499282,77027.0098054456,allDistrict
allDistrict_who030718_v2,dalysAverted,2033,78728.83181908811,78702.79202497646,78133.95258960607,79546.17873373198,allDistrict
allDistrict_who030718_v2,dalysAverted,2034,79699.07708753861,79673.52056559185,79096.46482212967,80529.13904092435,allDistrict
allDistrict_who030718_v2,dalysAverted,2035,79699.07745132425,79673.52059393532,79096.46477085049,80529.13896402084,allDistrict
allDistrict_who030718_v2,deathsAverted,2018,42.65714970972796,42.717191462784704,42.32714372373532,43.357124488695355,allDistrict
allDistrict_who030718_v2,deathsAverted,2019,126.66018817872884,126.83805581545555,125.67787030104085,128.74009283966117,allDistrict
allDistrict_who030718_v2,deathsAverted,2020,249.90098578883095,250.25145937647198,247.95810916421897,254.00815601728485,allDistrict
allDistrict_who030718_v2,deathsAverted,2021,408.5279617246239,409.1002764980685,405.34399121555737,415.24853188007154,allDistrict
allDistrict_who030718_v2,deathsAverted,2022,596.6868945616092,597.5218021116535,592.0256046252489,606.5127072181209,allDistrict
allDistrict_who030718_v2,deathsAverted,2023,803.3806608843817,804.5033213214934,797.088631232326,816.6249062566778,allDistrict
allDistrict_who030718_v2,deathsAverted,2024,1028.6352148057135,1030.07071102667,1020.5574084384693,1045.6125620029313,allDistrict
allDistrict_who030718_v2,deathsAverted,2025,1272.477660673866,1274.25098818857,1262.4573571279795,1293.5044968404734,allDistrict
allDistrict_who030718_v2,deathsAverted,2026,1534.93704632273,1537.0722004330562,1522.8149816701152,1560.3307293305616,allDistrict
allDistrict_who030718_v2,deathsAverted,2027,1816.0427808989643,1818.563331311262,1801.657808442243,1846.1059955014377,allDistrict
allDistrict_who030718_v2,deathsAverted,2028,2115.824227977004,2118.754203875479,2099.0139380477385,2150.8590019405246,allDistrict
allDistrict_who030718_v2,deathsAverted,2029,2434.3120714605047,2437.6753989552167,2414.912396358006,2474.6309573249005,allDistrict
allDistrict_who030718_v2,deathsAverted,2030,2771.5377140237824,2775.3581697639825,2749.382820672424,2817.4540281159507,allDistrict
allDistrict_who030718_v2,deathsAverted,2031,3015.6643786245245,3019.815315847206,2991.498971733841,3065.633421891872,allDistrict
allDistrict_who030718_v2,deathsAverted,2032,3176.0736500504217,3180.441453288132,3150.584168513916,3228.706050842189,allDistrict
allDistrict_who030718_v2,deathsAverted,2033,3265.4625354971586,3269.951033001417,3239.2335165028767,3319.579351949683,allDistrict
allDistrict_who030718_v2,deathsAverted,2034,3300.340362490221,3304.87585721525,3273.8219558112974,3355.036471981612,allDistrict
allDistrict_who030718_v2,deathsAverted,2035,3300.3403682313883,3304.8758583721747,3273.8219619800343,3355.0364904730804,allDistrict
hrDistrict2_who030718_v2,cases,2018,141916.54280900583,142321.08039217672,140786.36490249916,145076.81004612503,hrDistrict2
hrDistrict2_who030718_v2,cases,2019,280173.46840060485,280617.76437780785,277684.8762358614,284960.62523391406,hrDistrict2
hrDistrict2_who030718_v2,cases,2020,417679.8697961073,417849.92459681927,413363.6167836612,423844.8157146858,hrDistrict2
hrDistrict2_who030718_v2,cases,2021,547767.3837338455,548106.8773402444,542550.9246561055,556124.4298369866,hrDistrict2
hrDistrict2_who030718_v2,cases,2022,677267.3260096624,677524.956055725,670910.4481408816,686602.3415338617,hrDistrict2
hrDistrict2_who030718_v2,cases,2023,812981.7970746952,812756.6445573178,804546.2897991955,822584.483308256,hrDistrict2
hrDistrict2_who030718_v2,cases,2024,946530.6997671381,946384.662599305,937040.065833339,957979.495639325,hrDistrict2
hrDistrict2_who030718_v2,cases,2025,1082943.3659186037,1082871.242004432,1072843.2900052236,1095516.2663377314,hrDistrict2
hrDistrict2_who030718_v2,cases,2026,1226824.4999054377,1226344.918165977,1214659.8987640783,1239658.9196268602,hrDistrict2
hrDistrict2_who030718_v2,cases,2027,1368819.464796166,1368518.0520645268,1355649.4219324007,1383691.2355481633,hrDistrict2
hrDistrict2_who030718_v2,cases,2028,1513873.3012311142,1513816.0645465765,1500441.8695769745,1529934.1033011782,hrDistrict2
hrDistrict2_who030718_v2,cases,2029,1667079.991244428,1666535.6725882322,1651274.4821554318,1683878.7444171598,hrDistrict2
hrDistrict2_who030718_v2,cases,2030,1818746.6066162332,1818551.2658968128,1801771.5530841073,1838955.1514546738,hrDistrict2
hrDistrict2_who030718_v2,cases,2031,2001327.8411377054,2001534.1751541498,1982871.032353018,2025841.0350585764,hrDistrict2
hrDistrict2_who030718_v2,cases,2032,2211945.7843017653,2212272.8710260796,2191272.9564487217,2240415.447668235,hrDistrict2
hrDistrict2_who030718_v2,cases,2033,2439989.309510012,2440549.759199561,2416749.8288107417,2472548.5627060463,hrDistrict2
hrDistrict2_who030718_v2,cases,2034,2682491.7713013384,2683368.2109872764,2656739.955645924,2719413.555730549,hrDistrict2
hrDistrict2_who030718_v2,cases,2035,2937408.3121186835,2938543.3903667037,2908908.2871759627,2979203.54222642,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2018,14687.819130003287,14707.207750631684,14245.76830653196,15169.664444211649,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2019,38062.3717239698,37969.866399818944,36853.582397522856,39289.589296918704,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2020,67405.28211429082,66961.16519594568,64785.79679035409,69791.99066333115,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2021,108492.71056411538,107728.83195349264,104473.97486199194,111802.22245183466,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2022,155294.35589994627,154277.68161304886,149674.98219130043,160595.41793833408,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2023,201448.58853954196,200100.60910047166,192967.88198828488,209134.74138222574,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2024,254589.647669708,252764.63185135886,244150.83269871707,263593.8335132059,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2025,309855.7285129853,307961.74761180684,298193.3737859307,321443.1438013421,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2026,363898.8702399216,361722.2795913393,349406.3288056248,378438.8561457125,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2027,425132.95189750055,422497.49694043776,408724.00023955206,441255.6826358346,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2028,488841.8249977428,486030.5272049,470799.0377202051,507775.65659574326,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2029,550918.0931794372,548198.2692949683,530976.8771670018,573513.9398293345,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2030,620243.5839968582,617305.1739022726,598827.5062187288,643902.2396927074,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2031,664810.4547637689,661864.1349572303,642727.2300590697,689115.7171985285,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2032,688153.7172827914,685276.4552140714,665702.3919325746,713161.047081176,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2033,700706.912150492,697955.2222720954,678256.2102046749,726022.5127832476,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2034,705809.5288125842,703098.4546634686,683409.1331329443,731104.9487198147,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2035,705809.5287829593,703098.4546840979,683409.1330200355,731104.9487803299,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2018,11811.535870841115,11817.619283413964,11495.753299898573,12126.20543044514,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2019,30846.640049965594,30899.76908468069,30256.07787531174,31504.419881706046,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2020,56508.84282826792,56376.8285613663,54926.638026678826,57621.416925679776,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2021,92459.37525028299,92359.15057339924,90170.67415276205,94372.15040454466,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2022,132520.05138755194,132530.7986634505,129491.64624237621,135460.059153171,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2023,173939.25458127906,173415.0502975184,168592.56242164574,177599.00916807808,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2024,221180.53803018047,220591.35993302194,214806.88667984004,225886.56534252389,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2025,269420.9071291279,268968.0842132806,262532.80507171946,275256.35684454656,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2026,322981.58580323646,322076.6138108834,313932.48573664663,330132.36173670803,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2027,383749.5563986616,382650.78884950804,373497.85601340584,392002.0123701199,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2028,445645.1059137059,444716.6784622578,434115.23054391635,455981.91066276893,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2029,507550.2102280905,506614.62232860643,494807.18932050763,520024.8108459755,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2030,576641.8181002971,576122.1025987953,563398.852011571,589792.3102678712,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2031,626782.8036325816,626556.6719410103,613193.9451833265,640575.9788799589,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2032,653059.3805099197,653236.6380533276,639623.8661157751,667637.968511218,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2033,667438.4329312344,667774.1061400564,654139.5259254881,682234.892923989,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2034,673173.9092379715,673584.9871951655,659889.2663537423,687856.7747894423,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2035,673173.9090093431,673584.9872235089,659889.2665586487,687856.7744753072,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2018,556.6299515690912,557.2070224413652,540.948541652075,573.2402837624934,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2019,1449.083143095304,1445.127979703108,1404.1081820802685,1498.5622463346012,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2020,2577.28478902467,2571.465384074034,2503.3729676856774,2671.21176782981,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2021,4148.540132761693,4137.678623903206,4035.8139949838524,4278.709580033414,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2022,5934.390260090864,5920.677984346004,5771.363653174744,6146.797719658066,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2023,7722.304409761997,7711.35265801362,7493.9747737516,8031.926614048359,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2024,9780.59270396657,9765.427361006585,9505.56265333044,10144.40315899011,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2025,11922.844952132162,11913.072820310172,11595.637845006258,12393.929815891273,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2026,14026.632807820304,14028.422044279778,13646.236765371073,14625.280573975202,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2027,16428.78243254629,16422.92680350978,15977.865997598181,17088.109409019522,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2028,18900.341053681615,18903.259095052457,18379.501466539485,19685.02545210325,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2029,21339.000200263057,21379.8189159697,20815.554141311542,22286.890294208206,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2030,24102.24136160528,24147.468023544472,23543.50338202422,25084.378155917373,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2031,25877.549235886716,25930.809382088726,25301.584672260647,26886.750548844007,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2032,26810.190756995395,26874.385942255518,26244.340614771263,27848.157329526624,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2033,27326.09686828737,27389.37220227187,26758.7926067607,28365.37771741778,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2034,27534.32505037572,27596.54558011685,26965.260750664514,28563.751595082034,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2035,27534.32504716025,27596.545581273775,26965.260759501238,28563.751589095544,hrDistrict2
hrDistrict2Incid_who030718_v2,cases,2018,142036.8322770525,142421.83920894162,140878.19714202196,145128.840607621,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2019,281009.8607660482,281410.44363639486,278417.5913841077,285812.05385279196,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2020,418538.6025678733,418549.22931024135,413863.65399390284,424458.04057207884,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2021,548551.043767902,548737.557094547,543013.8143425031,556555.3429352271,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2022,678597.0748427743,678693.6107647151,672037.3459355965,687596.4108250675,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2023,813634.2479410329,813170.4894160705,804853.6047824667,822866.5148198853,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2024,946542.2115741083,946230.9280096563,936794.0874844034,957657.1620932274,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2025,1083609.9767173482,1083404.8011533131,1073341.1886755344,1095941.8652270443,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2026,1226798.5321783703,1226133.274117372,1214396.5114230504,1239161.641118835,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2027,1368319.0073640817,1367846.0798278525,1355008.0596159366,1382778.7354835954,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2028,1514169.6051528559,1513857.441302369,1500445.9703598851,1529914.108377212,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2029,1666352.6362861944,1665659.6331413009,1650474.9416449782,1683126.6532748414,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2030,1817643.8094056644,1817337.3925079457,1800505.734987279,1837884.2542134065,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2031,2000215.3245824275,2000408.9877207656,1981773.2730781229,2024602.495709884,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2032,2210679.2265192727,2211123.3195514083,2190110.1549430196,2239157.9847448654,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2033,2438759.459900912,2439349.69465031,2415652.8376787375,2471387.411893326,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2034,2681301.6317394483,2682279.3960397313,2655790.078344342,2718360.330906395,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2035,2936117.226913098,2937454.575419159,2907886.7502134843,2978162.7045140495,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2019,318512.28202542337,318587.63077762676,314646.36528378853,324018.54225616495,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2020,484699.053094294,484811.089792765,478807.4201521016,493078.1723971166,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2021,655687.7321026756,655835.709293737,647705.9154998197,667022.6720653353,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2022,831619.5392543757,831802.6376687739,821481.0212635951,845995.7059619576,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2023,1012639.9283109909,1012857.2536577894,1000276.076034738,1030145.2460572321,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2024,1198898.7156558158,1199149.294450664,1184238.7129504702,1219623.7021479916,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2025,1390550.2133865403,1390832.989616239,1373520.9919993884,1414588.058208133,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2026,1587753.366927485,1588067.1977573163,1568279.534341074,1615200.011677191,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2027,1790671.897320488,1791015.5490049645,1768675.6625111275,1821626.1184824223,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2028,1999474.448443628,1999846.5917514763,1974875.5451158418,2034037.942449987,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2029,2214334.735712976,2214733.941883201,2187050.3444604203,2252612.2070992687,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2030,2435428.5658256905,2435856.4397990857,2405376.3695854326,2477530.9565743697,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2031,2662936.2161439583,2663398.31011138,2630024.9503544476,2708981.716347921,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2032,2897052.845427072,2897549.326240151,2861191.1691327007,2947157.6623320435,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2033,3137973.950098701,3138504.9814716564,3099067.875654121,3192257.796029497,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2034,3385900.923090092,3386466.665650745,3343853.4665057096,3444487.1227491754,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2035,3641041.234100014,3641641.8450508015,3595752.318175677,3704056.8349867323,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2018,14584.192157899437,14606.448933866783,14149.686853860367,15059.338184425562,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2019,37177.524674044456,37177.187141231894,36107.58762383266,38470.11575716251,hrDistrict2Incid
