scenario,measure,year,median,mean,ci_lower,ci_upper,alloc_strategy
allDistrict_who030718_v2,casesAverted,2034,806.0593333728299,805.5559488773307,795.3760949554129,819.4035202499792,allDistrict
allDistrict_who030718_v2,casesAverted,2035,9.804776106903113e-6,2.062919814990005e-5,-5.578042257773947e-4,5.955208469151041e-4,allDistrict
allDistrict_who030718_v2,dalysAverted,2018,918.7310964776469,917.475508726038,911.0431882925711,925.6532137315374,allDistrict
allDistrict_who030718_v2,dalysAverted,2019,1823.4734892241913,1820.9839900391248,1808.2301243290665,1837.2374789721396,allDistrict
allDistrict_who030718_v2,dalysAverted,2020,2680.9298923425868,2677.2733800628675,2658.4839066130735,2701.206268316507,allDistrict
allDistrict_who030718_v2,dalysAverted,2021,3520.2726796317957,3517.340588755839,3494.0842916602323,3549.413166617948,allDistrict
allDistrict_who030718_v2,dalysAverted,2022,4176.726418818291,4173.32977485055,4145.650969545448,4211.524652498076,allDistrict
allDistrict_who030718_v2,dalysAverted,2023,4588.684686765564,4585.064306969183,4554.515168523405,4627.13582592977,allDistrict
allDistrict_who030718_v2,dalysAverted,2024,5001.090777400255,4997.268117408249,4963.78095507503,5043.2052506398695,allDistrict
allDistrict_who030718_v2,dalysAverted,2025,5413.974942793975,5409.969917729554,5373.509837837358,5459.789029242661,allDistrict
allDistrict_who030718_v2,dalysAverted,2026,6351.22710298526,6351.297387638726,6305.349906988437,6422.178890620169,allDistrict
allDistrict_who030718_v2,dalysAverted,2027,6803.148616791192,6803.21056966581,6753.753910893522,6879.407270538467,allDistrict
allDistrict_who030718_v2,dalysAverted,2028,7255.757239975316,7255.82656953227,7202.8223721908635,7337.237485002495,allDistrict
allDistrict_who030718_v2,dalysAverted,2029,7709.09006230279,7709.167181815867,7652.577729118388,7795.785824824781,allDistrict
allDistrict_who030718_v2,dalysAverted,2030,8163.150016257692,8163.2520635224855,8103.038575618855,8255.10154963775,allDistrict
allDistrict_who030718_v2,dalysAverted,2031,6726.85267605481,6727.464934077811,6671.9769733642615,6810.427390874656,allDistrict
allDistrict_who030718_v2,dalysAverted,2032,4406.7579374786865,4407.194046278082,4370.791129251396,4461.586003025494,allDistrict
allDistrict_who030718_v2,dalysAverted,2033,2439.6881259587917,2439.9490993306135,2419.765926848974,2470.086459789874,allDistrict
allDistrict_who030718_v2,dalysAverted,2034,930.9690365288576,931.0744291859194,923.3610825067037,942.5845512043218,allDistrict
allDistrict_who030718_v2,dalysAverted,2035,1.4968578185837755e-5,2.8343456584038565e-5,-6.393514852286904e-4,6.988147972843422e-4,allDistrict
allDistrict_who030718_v2,deathsAverted,2018,41.798210725823935,41.85704754772378,41.474851403486056,42.484101409490336,allDistrict
allDistrict_who030718_v2,deathsAverted,2019,82.9651767864426,83.0815984123014,82.32095986337879,84.32810351702379,allDistrict
allDistrict_who030718_v2,deathsAverted,2020,121.98612584173088,122.15702878025384,121.03548673951822,123.99279934129807,allDistrict
allDistrict_who030718_v2,deathsAverted,2021,157.14049941070928,157.36025688363327,155.91163635906838,159.7293827670266,allDistrict
allDistrict_who030718_v2,deathsAverted,2022,186.4582352677287,186.7184755141417,184.99431983291535,189.53538180406912,allDistrict
allDistrict_who030718_v2,deathsAverted,2023,204.86861758443598,205.15380157156739,203.25227744256324,208.25663004600705,allDistrict
allDistrict_who030718_v2,deathsAverted,2024,223.30291561761345,223.6125685145833,221.53216983178348,226.99985017888588,allDistrict
allDistrict_who030718_v2,deathsAverted,2025,241.76204571370596,242.09603954448392,239.83523803378955,245.7662876362886,allDistrict
allDistrict_who030718_v2,deathsAverted,2026,260.2472229400307,260.6053720186361,258.1615722738935,264.5594696906215,allDistrict
allDistrict_who030718_v2,deathsAverted,2027,278.7594644898205,279.1416266429154,276.5111726858539,283.38042340748905,allDistrict
allDistrict_who030718_v2,deathsAverted,2028,297.2997071727855,297.70576776358854,294.8867004699905,302.23014947836816,allDistrict
allDistrict_who030718_v2,deathsAverted,2029,315.8648781522785,316.29867453478255,313.291416370585,321.10953523919954,allDistrict
allDistrict_who030718_v2,deathsAverted,2030,334.4614675857814,334.9211377293591,331.7244394355261,340.01939181729904,allDistrict
allDistrict_who030718_v2,deathsAverted,2031,241.71848666632647,242.05048597477023,239.7371720773886,245.73604966087018,allDistrict
allDistrict_who030718_v2,deathsAverted,2032,158.3491560493045,158.56650694529094,157.04908434664782,160.9815908238533,allDistrict
allDistrict_who030718_v2,deathsAverted,2033,87.66564156212999,87.78589896443118,86.9447004588357,89.12330843436351,allDistrict
allDistrict_who030718_v2,deathsAverted,2034,33.45244337771456,33.49831223067637,33.17687491440661,34.00881858817172,allDistrict
allDistrict_who030718_v2,deathsAverted,2035,5.512208184607273e-7,1.156924743477966e-6,-2.5120787125974538e-5,2.8831953582938932e-5,allDistrict
hrDistrict2_who030718_v2,cases,2018,147536.03071080486,147845.55569134423,146146.88866941028,150575.9471819094,hrDistrict2
hrDistrict2_who030718_v2,cases,2019,145353.49953011604,145456.55541548823,143870.5724007963,147551.0794012619,hrDistrict2
hrDistrict2_who030718_v2,cases,2020,144799.5235521505,144702.9627260706,142993.76559318148,146649.1997628828,hrDistrict2
hrDistrict2_who030718_v2,cases,2021,144085.26308142365,144151.64110513873,142661.52221357418,146297.72060513988,hrDistrict2
hrDistrict2_who030718_v2,cases,2022,146712.789953403,146745.4011073649,145274.6398248815,148668.056328188,hrDistrict2
hrDistrict2_who030718_v2,cases,2023,151838.74963742774,151680.64032187156,149969.8394108132,153451.78166347195,hrDistrict2
hrDistrict2_who030718_v2,cases,2024,153614.19568724648,153695.2106844578,152183.9977002225,155912.5740587017,hrDistrict2
hrDistrict2_who030718_v2,cases,2025,157153.36343361612,157250.49453524154,155906.8699759911,159019.9445028855,hrDistrict2
hrDistrict2_who030718_v2,cases,2026,162797.83039144988,162647.00268103188,160963.1330606156,164377.7439144698,hrDistrict2
hrDistrict2_who030718_v2,cases,2027,164936.88605257566,165072.19614193746,163533.74721070172,167356.44271078377,hrDistrict2
hrDistrict2_who030718_v2,cases,2028,169117.64268021824,169340.4584370519,167925.35078614447,171473.0849410698,hrDistrict2
hrDistrict2_who030718_v2,cases,2029,175305.54389341347,175221.4463775113,173273.11340677988,177479.21132193622,hrDistrict2
hrDistrict2_who030718_v2,cases,2030,177805.58078070323,178073.282639991,176018.74947479533,181292.93490907538,hrDistrict2
hrDistrict2_who030718_v2,cases,2031,194635.0025631455,194916.61713833516,192634.54878703062,198547.90526208543,hrDistrict2
hrDistrict2_who030718_v2,cases,2032,211976.08455785614,212159.42135472535,209526.97442571077,216079.71495317758,hrDistrict2
hrDistrict2_who030718_v2,cases,2033,228468.83597184226,228621.95188561827,225701.52736249508,232878.16033665702,hrDistrict2
hrDistrict2_who030718_v2,cases,2034,242785.42502419208,242893.8433288153,239788.0176537695,247244.12685573244,hrDistrict2
hrDistrict2_who030718_v2,cases,2035,255132.5793003804,255175.1793794274,251889.33156815614,259569.7118603412,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,hrDistrict2
hrDistrict2_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2018,9170.62680699979,9182.73245146419,8894.6237469172,9471.476241304239,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2019,16073.309494294332,16102.787219330152,15646.98250059732,16914.179732005334,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2020,21640.306274235612,21520.496289067592,20438.81829187307,22618.015781706563,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2021,27072.541561817885,26872.97839583328,26002.810504369056,27910.697602661792,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2022,29366.37401092513,29221.527267671994,28295.16553699807,30588.906425098805,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2023,29530.105775939206,29373.975667144015,27890.392124095964,31016.184441229037,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2024,32829.25717887397,32596.830108416623,31539.143948696375,33887.245840015006,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2025,34506.33249450603,34433.2006303335,33209.77676323937,36110.61203656502,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2026,34698.41315474628,34587.20546004557,33166.89249023849,36457.49113686612,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2027,38130.82099269242,37876.15510571074,36596.45635580144,39301.23558676745,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2028,39529.871606922534,39490.584309459926,38136.94965978831,41281.88126681704,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2029,39643.57234762066,39665.903754213025,38482.54220076559,41808.10518671789,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2030,42959.184945534515,43049.2152758938,42085.4710273,44346.45347888219,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2031,32559.33168479299,32625.253173959518,31887.402100321284,33510.379510227234,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2032,21954.65877220533,21991.594774045556,21538.843090676397,22570.134292119743,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2033,12328.260604524363,12333.703345886954,12095.869461230583,12643.972215741607,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2034,5055.029439479726,5067.840850273283,4891.868444185048,5247.822858406931,hrDistrict2
hrDistrict2_who030718_v2,casesAverted,2035,9.804776106903113e-6,2.062919814990005e-5,-5.578042257773947e-4,5.955208469151041e-4,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2018,7374.763171560411,7378.561445237386,7177.598063935648,7571.233182957943,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2019,13196.586888633494,13185.681315170796,12944.489784742,13517.52544089313,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2020,18851.264302603427,18696.96837129739,17924.215275537215,19236.841765427696,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2021,23697.71999330684,23662.036208944774,23063.373098024007,24217.822387156426,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2022,25315.818322265783,25346.92449249168,24736.494247652492,25954.161784459528,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2023,26243.67733225115,26088.561180957997,25024.783601517564,26924.56628600295,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2024,29171.882574470488,29134.618052643098,28407.666205278114,29839.046883356692,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2025,30461.623923653373,30481.22258944524,29638.754741727626,31264.032028495876,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2026,34271.660202918785,34167.543984466545,33184.20561404309,35416.403116214,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2027,37749.082237789524,37635.38166594196,36572.62507946881,38529.40422683115,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2028,38685.66000125582,38718.19353335063,37573.38291989815,39838.18133268605,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2029,39324.67077325388,39453.94312150732,38625.991760466626,40939.719295102244,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2030,43198.16648004099,43196.95175052843,42413.02299729213,43926.94783545699,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2031,37068.4486625929,37056.392719168936,36307.879244975346,37698.178327252375,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2032,25071.157358664044,25066.688957453465,24546.10057056343,25542.133800086507,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2033,14164.302232554655,14145.101347699663,13738.422418205797,14478.574862263426,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2034,5717.527579256923,5725.79607185803,5475.662158781594,5978.349495464813,hrDistrict2
hrDistrict2_who030718_v2,dalysAverted,2035,1.4968578185837755e-5,2.8343456584038565e-5,-6.393514852286904e-4,6.988147972843422e-4,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2018,347.54278404196435,347.90308896105,337.75179035851784,357.91377286018417,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2019,612.0491850921321,614.2596909156136,597.2737146874999,646.9375865461832,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2020,834.9246066944625,833.5954123085306,800.6661357948693,868.5654540232172,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2021,1036.8767232645434,1034.896009386667,1007.8664383873065,1068.9730235759241,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2022,1122.6200468524821,1121.8861385620696,1091.9862200636119,1171.6988253119996,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2023,1143.5326051522925,1144.1825562351576,1098.6309640965587,1201.5866574838853,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2024,1274.3494789980768,1272.3820605563967,1235.8493434060406,1317.1448120216726,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2025,1341.6456220334408,1346.3908302503928,1299.963929788474,1410.0796531719093,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2026,1356.2789825217383,1360.020529811736,1319.063404570445,1428.0504862308114,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2027,1490.5545729274882,1491.1956401887783,1445.0020162109179,1540.8093196360653,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2028,1540.5380640653361,1544.576166156282,1492.8176161682807,1611.8890340150226,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2029,1568.1114638957397,1577.8337177992926,1543.2988918928402,1658.2275984929393,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2030,1724.5625678000836,1724.9785213660673,1691.1361621232768,1762.1145393507368,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2031,1308.9111284871246,1309.4126298333276,1281.605494890495,1335.0664971672434,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2032,886.5465583267847,886.2342219818092,865.3515071560739,903.9476580040389,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2033,501.704552073824,501.03591335084417,483.1618388972126,514.7640433299605,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2034,203.8945979138971,204.13865170058997,194.69345703214998,214.0140067903893,hrDistrict2
hrDistrict2_who030718_v2,deathsAverted,2035,5.512208184607273e-7,1.156924743477966e-6,-2.5120787125974538e-5,2.8831953582938932e-5,hrDistrict2
hrDistrict2Incid_who030718_v2,cases,2018,147618.19578731485,147908.46642751814,146230.82286733808,150604.0094362312,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2019,145797.5337813059,145915.11300311517,144299.3597202132,148035.06985356178,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2020,144899.28982613405,144727.82717627886,142940.2625557147,146592.50537285788,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2021,144055.27189597965,144122.13772838024,142634.92328351256,146256.3461010426,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2022,146906.5691194585,146907.00724136978,145486.12817734003,148744.6183532534,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2023,151418.21243577724,151239.1833315043,149546.54083571926,153018.27274382874,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2024,153266.58863951598,153374.55251314308,151874.29171637748,155623.70790201938,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2025,157419.98343899683,157502.57281906437,156195.4635105026,159224.27870323218,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2026,162524.91310846998,162360.14420253204,160674.41984135617,164105.84426778174,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2027,164737.37455472926,164901.0730760238,163361.84153883462,167244.7978916099,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2028,169355.2275982551,169536.4415198254,168093.21090004014,171695.06064208184,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2029,174738.96531640706,174760.92750026518,172858.6769622174,177249.92054373896,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2030,177639.85524731426,177926.9730862749,175885.40541094364,181192.27680291832,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2031,194553.3448586748,194900.35883179403,192649.16817233787,198554.8940776768,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2032,211842.68036140193,212122.1660201142,209498.38681302025,215995.16843274224,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2033,228303.9914871562,228568.75509670575,225661.17034563897,232774.40602988392,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2034,242812.55090580595,243003.46757754465,239902.52916850403,247292.19005587933,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases,2035,255132.5793003804,255175.1793794274,251889.33156815614,259569.7118603412,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2018,156990.30655965395,157028.2881428084,155087.62563293867,159704.29539925646,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2019,161521.97546576947,161559.34263481837,159558.73965084984,164314.2468569085,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2020,166186.77106887058,166223.45901513819,164161.05486831316,169059.6301409517,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2021,170988.67900838162,171024.619500972,168898.49534771807,173944.4996682187,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2022,175931.80715170014,175966.9283750369,173775.10576377533,178973.03389662216,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2023,181020.38905661512,181054.61598901558,178795.054771143,184149.5400952747,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2024,186258.78734482476,186292.0407928744,183962.63691573215,189478.4560907594,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2025,191650.5585026312,191683.69516557505,189281.59116574712,194964.35606014164,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2026,197200.88090370776,197234.20814107746,194756.46182598287,200611.95346905754,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2027,202914.83743755837,202948.3512476482,200392.56143515385,206426.10680523148,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2028,208797.34662781033,208831.0427465118,206194.7315891929,212411.82396756465,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2029,214853.47535499214,214887.35013172435,212167.9610245994,218574.26464928195,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2030,221088.44862062854,221122.4979158848,218316.99228313955,224918.74947510083,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2031,227507.6503182679,227541.8703122947,224646.3159242099,231450.75977355108,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2032,234115.0953447814,234151.01612877092,231162.49963396465,238175.9459841226,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2033,240917.62102464,240955.65523150522,237871.16835635767,245100.13369745336,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2034,247921.42526664643,247961.68417908857,244778.120887442,252229.3267196785,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,cases_cf,2035,255132.57969603006,255175.1794000566,251889.33170520476,259569.71223755713,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2018,9105.925270083411,9119.821715290273,8834.633413586544,9402.591807832874,hrDistrict2Incid
hrDistrict2Incid_who030718_v2,casesAverted,2019,15621.30485534361,15644.22963170319,15213.556838037804,16429.301796433727,hrDistrict2Incid
